Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye,VisionXOutput
07:50:10.082 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4027.880859,-4014.257812,4000.000000,4000.000000,Speed,Speed,-35.160000,0.950000,1.840000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.059143,-0.022949,0.000000,9.055191,47.873077,0.000000,-0.005000,0.028000,0.085000,FlatInitial,Hold,0,0.096875,-35.160000
07:50:10.184 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4020.410156,-4009.863281,4000.000000,4000.000000,Speed,Speed,-35.210000,0.940000,1.720000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.054031,-0.008530,0.000000,9.058685,47.872406,0.000000,0.022000,0.000000,0.055000,FlatInitial,Hold,0,0.096875,-35.210000
07:50:10.285 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4013.378906,-4005.615234,4000.000000,4000.000000,Speed,Speed,-35.400000,1.000000,1.760000,3.000000,104.000000,1,0,-0.000000,0.000000,1,0.079025,-0.006683,0.000000,9.062515,47.872406,0.000000,0.056000,-0.038000,-0.020000,FlatInitial,Hold,0,0.096875,-35.400000
07:50:10.387 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4007.958984,-4005.761719,4000.000000,4000.000000,Speed,Speed,-35.550000,0.950000,1.670000,3.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,-0.032028,0.000000,9.063354,47.871262,0.000000,-0.004000,-0.073000,-0.031000,FlatInitial,Hold,0,0.096875,-35.550000
07:50:10.488 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4003.710937,-4007.666016,4000.000000,4000.000000,Speed,Speed,-35.580000,1.000000,1.620000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.004105,-0.038116,0.000000,9.063309,47.869766,0.000000,-0.036000,0.020000,0.058000,FlatInitial,Hold,0,0.096875,-35.580000
07:50:10.591 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.660156,-4013.964844,4000.000000,4000.000000,Speed,Speed,-35.560000,0.980000,1.630000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,-0.041092,0.000000,9.062668,47.867386,0.000000,0.006000,-0.012000,0.027000,FlatInitial,Hold,0,0.096875,-35.560000
07:50:10.691 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.634766,-4009.570312,4000.000000,4000.000000,Speed,Speed,-35.570000,0.990000,1.580000,3.000000,105.000000,1,0,-0.000000,0.000000,1,-0.002258,-0.002243,0.000000,9.062637,47.867264,0.000000,-0.025000,-0.024000,-0.037000,FlatInitial,Hold,0,0.096875,-35.570000
07:50:10.792 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.634766,-4009.570312,4000.000000,4000.000000,Speed,Speed,-35.570000,1.050000,1.510000,3.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,-0.008560,0.000000,9.062576,47.866974,0.000000,-0.002000,-0.072000,-0.001000,FlatInitial,Hold,0,0.096875,-35.570000
07:50:10.894 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3996.826172,-3997.558594,4000.000000,4000.000000,Speed,Speed,-35.570000,1.040000,1.460000,3.000000,135.000000,1,0,-0.000000,0.000000,1,-0.001160,-0.022919,0.000000,9.062576,47.865601,0.000000,-0.030000,-0.042000,-0.015000,FlatInitial,Hold,0,0.096875,-35.570000
07:50:10.998 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3994.482422,-3992.138672,4000.000000,4000.000000,Speed,Speed,-35.580000,1.060000,1.470000,3.000000,100.000000,1,0,-0.000000,0.000000,1,-0.005188,0.000000,0.000000,9.062515,47.864548,0.000000,-0.010000,0.007000,0.026000,FlatInitial,Hold,0,0.096875,-35.580000
07:50:11.098 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3991.113281,-3990.234375,4000.000000,4000.000000,Speed,Speed,-35.590000,1.070000,1.380000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.008652,-0.009552,0.000000,9.062332,47.864182,0.000000,-0.021000,0.027000,0.014000,FlatInitial,Hold,0,0.096875,-35.590000
07:50:11.199 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3990.087891,-3996.240234,4000.000000,4000.000000,Speed,Speed,-35.590000,1.060000,1.340000,3.000000,106.000000,1,0,-0.000000,0.000000,1,-0.004974,-0.012009,0.000000,9.061890,47.863571,0.000000,-0.037000,0.002000,-0.065000,FlatInitial,Hold,0,0.096875,-35.590000
07:50:11.300 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3994.335937,-3999.316406,4000.000000,4000.000000,Speed,Speed,-35.600000,1.060000,1.370000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.014130,-0.006500,0.000000,9.061630,47.863312,0.000000,-0.068000,-0.015000,-0.016000,FlatInitial,Hold,0,0.096875,-35.600000
07:50:11.400 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3996.826172,-4001.074219,4000.000000,4000.000000,Speed,Speed,-35.590000,1.060000,1.370000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.025589,-0.001648,0.000000,9.060287,47.863007,0.000000,-0.012000,0.003000,0.049000,FlatInitial,Hold,0,0.096875,-35.590000
07:50:11.501 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4002.099609,-4002.539062,4000.000000,4000.000000,Speed,Speed,-35.600000,1.080000,1.370000,3.000000,103.000000,1,0,-0.000000,0.000000,1,-0.001083,0.004074,0.000000,9.060272,47.863251,0.000000,-0.025000,-0.052000,-0.029000,FlatInitial,Hold,0,0.096875,-35.600000
07:50:11.601 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4007.812500,-3996.533203,4000.000000,4000.000000,Speed,Speed,-35.600000,1.100000,1.350000,3.000000,105.000000,1,0,-0.000000,0.000000,1,0.001663,-0.003708,0.000000,9.060226,47.863251,0.000000,0.028000,-0.012000,0.027000,FlatInitial,Hold,0,0.096875,-35.600000
07:50:11.701 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4010.449219,-3994.482422,4000.000000,4000.000000,Speed,Speed,-35.590000,1.100000,1.300000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.004654,-0.008163,0.000000,9.060364,47.863068,0.000000,-0.010000,-0.022000,-0.003000,FlatInitial,Hold,0,0.096875,-35.590000
07:50:11.803 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4008.398437,-3996.679687,4000.000000,4000.000000,Speed,Speed,-35.590000,1.120000,1.290000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.004974,-0.018784,0.000000,9.060303,47.862335,0.000000,0.021000,0.037000,-0.002000,FlatInitial,Hold,0,0.096875,-35.590000
07:50:11.904 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4003.125000,-3992.724609,4000.000000,4000.000000,Speed,Speed,-35.600000,1.120000,1.280000,3.000000,103.000000,1,0,-0.000000,0.000000,1,-0.030457,-0.020340,0.000000,9.059464,47.861252,0.000000,-0.044000,-0.009000,0.029000,FlatInitial,Hold,0,0.096875,-35.600000
07:50:12.004 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3998.730469,-3992.138672,4000.000000,4000.000000,Speed,Speed,-35.600000,1.120000,1.280000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.051559,-0.018372,0.000000,9.057190,47.860382,0.000000,-0.003000,-0.062000,-0.054000,FlatInitial,Hold,0,0.096875,-35.600000
07:50:12.105 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3996.240234,-3993.457031,4000.000000,4000.000000,Speed,Speed,-35.600000,1.130000,1.230000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.014191,0.000000,9.055481,47.859818,0.000000,-0.029000,-0.034000,-0.036000,FlatInitial,Hold,0,0.096875,-35.600000
07:50:12.206 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3993.603516,-3998.876953,4000.000000,4000.000000,Speed,Speed,-35.600000,1.150000,1.170000,3.000000,104.000000,1,0,0.173228,-0.173228,1,0.003555,0.000000,0.000000,9.055511,47.858643,0.000000,-0.024000,-0.008000,0.044000,FlatInitial,Hold,0,0.096875,-35.600000
07:50:12.306 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3992.724609,-3999.755859,4000.000000,4000.000000,Speed,Speed,-35.610000,1.150000,1.150000,3.000000,100.000000,1,0,0.173228,-0.173228,1,0.004913,0.000000,0.000000,9.055481,47.858643,0.000000,0.162000,0.036000,-0.055000,FlatInitial,Hold,0,0.096875,-35.610000
07:50:12.408 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3989.355469,-3996.679687,4000.000000,4000.000000,Speed,Speed,-36.970000,1.390000,1.140000,3.000000,101.000000,1,0,0.181102,-0.181102,1,0.063049,-0.006958,0.000000,9.057938,47.858444,0.000000,0.038000,-0.008000,-0.060000,FlatInitial,Hold,0,0.096875,-36.970000
07:50:12.508 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3980.712891,-3985.400391,4000.000000,4000.000000,Speed,Speed,-38.990000,1.570000,1.010000,3.000000,100.000000,1,0,0.181102,-0.181102,1,0.083145,0.005508,0.000000,9.061722,47.858353,0.000000,-0.014000,-0.025000,0.047000,FlatInitial,Hold,0,0.096875,-38.990000
07:50:12.609 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3982.617187,-3978.222656,4000.000000,4000.000000,Speed,Speed,-43.820000,1.640000,1.020000,3.000000,105.000000,1,0,-0.000000,0.000000,1,0.035355,0.025085,0.000000,9.065933,47.859146,0.000000,-0.014000,-0.025000,0.047000,FlatInitial,Hold,0,0.096875,-43.820000
07:50:12.711 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3992.871094,-3989.794922,4000.000000,4000.000000,Speed,Speed,-46.460000,1.510000,1.060000,3.000000,100.000000,1,0,-0.000000,0.000000,1,-0.028244,0.005188,0.000000,9.065979,47.859467,0.000000,-0.107000,0.001000,0.008000,FlatInitial,Hold,0,0.096875,-46.460000
07:50:12.811 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4007.666016,-4002.539062,4000.000000,4000.000000,Speed,Speed,-48.050000,1.310000,1.190000,3.000000,100.000000,1,0,-0.000000,0.000000,1,-0.116867,-0.003845,0.000000,9.061768,47.859634,0.000000,0.007000,-0.009000,-0.012000,FlatInitial,Hold,0,0.096875,-48.050000
07:50:12.911 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4021.289062,-4007.226562,4000.000000,4000.000000,Speed,Speed,-48.190000,1.160000,1.350000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.131699,-0.018875,0.000000,9.055283,47.858887,0.000000,0.012000,0.059000,0.048000,FlatInitial,Hold,0,0.096875,-48.190000
07:50:13.011 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4020.703125,-4009.716797,4000.000000,4000.000000,Speed,Speed,-47.660000,1.120000,1.310000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.110962,-0.039200,0.000000,9.048080,47.857330,0.000000,0.017000,-0.007000,0.034000,FlatInitial,Hold,0,0.096875,-47.660000
07:50:13.111 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4013.085937,-4009.716797,4000.000000,4000.000000,Speed,Speed,-47.520000,1.180000,1.200000,3.000000,103.000000,1,0,-0.000000,0.000000,1,-0.096176,-0.046738,0.000000,9.045105,47.855927,0.000000,-0.016000,0.032000,0.021000,FlatInitial,Hold,0,0.096875,-47.520000
07:50:13.212 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.908203,-4010.595703,4000.000000,4000.000000,Speed,Speed,-47.460000,1.160000,1.200000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,9.044952,47.855118,0.000000,0.002000,-0.039000,-0.047000,FlatInitial,Hold,0,0.096875,-47.460000
07:50:13.313 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4002.392578,-4010.009766,4000.000000,4000.000000,Speed,Speed,-47.440000,1.160000,1.170000,3.000000,100.000000,1,0,-0.275591,0.275591,1,-0.003326,0.000000,0.000000,9.044922,47.854935,0.000000,-0.046000,-0.018000,-0.050000,FlatInitial,Hold,0,0.096875,-47.440000
07:50:13.415 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3999.169922,-4004.589844,4000.000000,4000.000000,Speed,Speed,-47.360000,1.040000,1.270000,3.000000,102.000000,1,0,-0.314961,0.314961,1,-0.063461,0.012970,0.000000,9.043808,47.855148,0.000000,-0.164000,-0.138000,0.108000,FlatInitial,Hold,0,0.096875,-47.360000
07:50:13.514 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3982.910156,-3961.669922,4000.000000,4000.000000,Speed,Speed,-43.120000,0.570000,1.230000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.167999,0.007950,0.000000,9.031052,47.854111,0.000000,0.163000,0.086000,-0.060000,FlatInitial,Hold,0,0.096875,-43.120000
07:50:13.615 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3966.210937,-3949.218750,4000.000000,4000.000000,Speed,Speed,-40.430000,0.840000,1.460000,3.000000,103.000000,1,0,-0.000000,0.000000,1,-0.053802,0.001038,0.000000,9.027435,47.854294,0.000000,0.163000,0.086000,-0.060000,FlatInitial,Hold,0,0.096875,-40.430000
07:50:13.717 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3981.884766,-3997.412109,4000.000000,4000.000000,Speed,Speed,-39.080000,1.060000,1.180000,3.000000,103.000000,1,0,-0.000000,0.000000,1,0.011703,-0.020157,0.000000,9.027222,47.853699,0.000000,0.095000,0.017000,0.037000,FlatInitial,Hold,0,0.096875,-39.080000
07:50:13.817 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4003.417969,-4027.294922,4000.000000,4000.000000,Speed,Speed,-39.280000,1.240000,1.040000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.012756,0.035095,0.000000,9.028488,47.854248,0.000000,-0.059000,-0.015000,-0.064000,FlatInitial,Hold,0,0.096875,-39.280000
07:50:13.917 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4017.187500,-4030.517578,4000.000000,4000.000000,Speed,Speed,-39.710000,1.130000,1.410000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.035507,0.032700,0.000000,9.027817,47.855637,0.000000,-0.010000,-0.051000,-0.018000,FlatInitial,Hold,0,0.096875,-39.710000
07:50:14.017 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4020.996094,-4011.181641,4000.000000,4000.000000,Speed,Speed,-39.810000,1.140000,1.360000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.014435,0.000000,0.000000,9.027008,47.857376,0.000000,-0.017000,0.009000,0.000000,FlatInitial,Hold,0,0.096875,-39.810000
07:50:14.117 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4016.894531,-3999.755859,4000.000000,4000.000000,Speed,Speed,-39.870000,1.150000,1.200000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.009171,-0.001251,0.000000,9.026459,47.857269,0.000000,0.033000,-0.029000,-0.050000,FlatInitial,Hold,0,0.096875,-39.870000
07:50:14.217 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4012.207031,-4000.048828,4000.000000,4000.000000,Speed,Speed,-40.050000,1.110000,1.310000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.013672,-0.003769,0.000000,9.026031,47.857178,0.000000,0.033000,-0.029000,-0.050000,FlatInitial,Hold,0,0.096875,-40.050000
07:50:14.319 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4006.933594,-4003.125000,4000.000000,4000.000000,Speed,Speed,-40.030000,1.130000,1.190000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.011612,-0.004227,0.000000,9.025146,47.856979,0.000000,0.000000,0.006000,0.023000,FlatInitial,Hold,0,0.096875,-40.030000
07:50:14.419 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4003.710937,-4000.781250,4000.000000,4000.000000,Speed,Speed,-40.090000,1.080000,1.200000,3.000000,103.000000,1,0,-0.000000,0.000000,1,-0.011612,-0.004227,0.000000,9.025146,47.856979,0.000000,0.000000,0.006000,0.023000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:14.520 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.513672,-3997.998047,4000.000000,4000.000000,Speed,Speed,-40.090000,1.050000,1.220000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.009323,0.002838,0.000000,9.024689,47.856979,0.000000,0.005000,-0.038000,-0.021000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:14.621 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.074219,-3993.750000,4000.000000,4000.000000,Speed,Speed,-40.060000,1.030000,1.180000,3.000000,106.000000,1,0,-0.000000,0.000000,1,-0.002396,-0.003754,0.000000,9.024750,47.856903,0.000000,0.019000,0.010000,-0.020000,FlatInitial,Hold,0,0.096875,-40.060000
07:50:14.721 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3998.583984,-3994.921875,4000.000000,4000.000000,Speed,Speed,-40.090000,1.020000,1.210000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.002609,0.000000,0.000000,9.024597,47.856857,0.000000,0.019000,0.010000,-0.020000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:14.822 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3995.800781,-4004.296875,4000.000000,4000.000000,Speed,Speed,-40.090000,1.010000,1.160000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.004135,0.001755,0.000000,9.024628,47.856842,0.000000,0.013000,-0.039000,0.009000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:14.924 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3995.068359,-4010.302734,4000.000000,4000.000000,Speed,Speed,-40.080000,1.010000,1.170000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.007874,0.000000,9.024597,47.857147,0.000000,0.015000,0.029000,-0.004000,FlatInitial,Hold,0,0.096875,-40.080000
07:50:15.024 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3993.457031,-4007.666016,4000.000000,4000.000000,Speed,Speed,-40.080000,1.000000,1.200000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.012390,-0.003647,0.000000,9.024933,47.857101,0.000000,0.005000,0.003000,0.020000,FlatInitial,Hold,0,0.096875,-40.080000
07:50:15.124 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3994.042969,-3997.265625,4000.000000,4000.000000,Speed,Speed,-40.090000,1.000000,1.200000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.008560,0.005020,0.000000,9.024841,47.857117,0.000000,0.005000,0.003000,0.020000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:15.225 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3994.628906,-3994.189453,4000.000000,4000.000000,Speed,Speed,-40.080000,1.010000,1.190000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.002258,-0.000214,0.000000,9.024536,47.857239,0.000000,-0.029000,0.006000,0.010000,FlatInitial,Hold,0,0.096875,-40.080000
07:50:15.326 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3994.482422,-3995.947266,4000.000000,4000.000000,Speed,Speed,-40.090000,0.990000,1.160000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.010117,0.000000,9.024429,47.856949,0.000000,0.010000,-0.008000,0.000000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:15.428 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3996.240234,-3999.023437,4000.000000,4000.000000,Speed,Speed,-40.090000,0.990000,1.150000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.011444,0.006317,0.000000,9.024155,47.856750,0.000000,0.010000,-0.008000,0.000000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:15.528 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.781250,-3997.705078,4000.000000,4000.000000,Speed,Speed,-40.090000,1.000000,1.190000,3.000000,100.000000,1,0,-0.000000,0.000000,1,-0.011444,0.006317,0.000000,9.024155,47.856750,0.000000,0.013000,-0.033000,-0.001000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:15.628 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4006.787109,-3994.335937,4000.000000,4000.000000,Speed,Speed,-40.090000,1.000000,1.190000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.016418,0.006989,0.000000,9.023315,47.857208,0.000000,-0.012000,0.011000,0.055000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:15.728 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4010.449219,-3993.017578,4000.000000,4000.000000,Speed,Speed,-40.090000,1.000000,1.200000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.019409,0.010620,0.000000,9.022156,47.857513,0.000000,-0.005000,-0.015000,-0.002000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:15.829 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4009.130859,-3999.609375,4000.000000,4000.000000,Speed,Speed,-40.090000,1.000000,1.150000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.023819,0.003052,0.000000,9.021194,47.857574,0.000000,-0.019000,-0.044000,0.005000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:15.929 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4007.666016,-4009.716797,4000.000000,4000.000000,Speed,Speed,-40.090000,0.980000,1.160000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.002686,-0.000839,0.000000,9.020905,47.857544,0.000000,0.024000,0.016000,-0.029000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:16.030 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4006.054687,-4008.398437,4000.000000,4000.000000,Speed,Speed,-40.090000,0.950000,1.190000,3.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,9.020889,47.857697,0.000000,0.019000,0.031000,-0.036000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:16.130 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4003.710937,-4001.367187,4000.000000,4000.000000,Speed,Speed,-40.090000,0.960000,1.200000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.004959,0.015656,0.000000,9.020798,47.858322,0.000000,0.019000,0.031000,-0.036000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:16.235 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3998.583984,-3997.851562,4000.000000,4000.000000,Speed,Speed,-40.090000,0.930000,1.240000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.034103,0.000000,9.020752,47.859436,0.000000,0.002000,-0.039000,0.050000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:16.335 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3992.871094,-3999.902344,4000.000000,4000.000000,Speed,Speed,-40.090000,0.930000,1.260000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.044968,0.000000,9.020752,47.861557,0.000000,0.002000,-0.039000,0.050000,FlatInitial,Hold,0,0.096875,-40.090000
07:50:16.435 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3988.183594,-4004.003906,4000.000000,4000.000000,Speed,Speed,-40.080000,0.900000,1.290000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.069199,0.000000,9.020752,47.865372,0.000000,0.000000,0.070000,-0.014000,FlatInitial,Hold,0,0.096875,-40.080000
07:50:16.536 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3990.380859,-4002.832031,4000.000000,4000.000000,Speed,Speed,-40.080000,0.900000,1.290000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.069199,0.000000,9.020752,47.865372,0.000000,0.006000,0.015000,-0.057000,FlatInitial,Hold,0,0.096875,-40.080000
07:50:16.636 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3996.533203,-3996.386719,4000.000000,4000.000000,Speed,Speed,-40.080000,0.910000,1.290000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.006775,0.000168,0.000000,9.020523,47.865356,0.000000,0.004000,-0.033000,-0.052000,FlatInitial,Hold,0,0.096875,-40.080000
07:50:16.736 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3999.169922,-3993.603516,4000.000000,4000.000000,Speed,Speed,-40.080000,0.910000,1.290000,3.000000,105.000000,1,0,-0.000000,0.000000,1,-0.006775,0.000168,0.000000,9.020523,47.865356,0.000000,0.015000,0.052000,-0.003000,FlatInitial,Hold,0,0.096875,-40.080000
07:50:16.837 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.341797,-3992.578125,4000.000000,4000.000000,Speed,Speed,-40.080000,0.910000,1.310000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.014908,0.001968,0.000000,9.019699,47.865631,0.000000,-0.018000,0.038000,0.002000,FlatInitial,Hold,0,0.096875,-40.080000
07:50:16.938 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.074219,-3998.437500,4000.000000,4000.000000,Speed,Speed,-40.080000,0.890000,1.290000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.003601,0.005905,0.000000,9.019516,47.865784,0.000000,0.043000,0.044000,-0.005000,FlatInitial,Hold,0,0.096875,-40.080000
07:50:17.038 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.513672,-4000.927734,4000.000000,4000.000000,Speed,Speed,-40.080000,0.890000,1.310000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.005707,0.000000,0.000000,9.019470,47.865997,0.000000,0.015000,0.002000,0.051000,FlatInitial,Hold,0,0.096875,-40.080000
07:50:17.141 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.341797,-3999.462891,4000.000000,4000.000000,Speed,Speed,-40.080000,0.890000,1.320000,3.000000,104.000000,1,0,-0.000000,0.000000,1,0.003830,0.000000,0.000000,9.019608,47.865997,0.000000,0.015000,0.002000,0.051000,FlatInitial,Hold,0,0.096875,-40.080000
