Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,IsStalled,Auto0CurrentFile,Auto1FileStatus,Auto2CurrentCommand,Auto3TrimmedCommand
07:25:20.216 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.010000,0.490000,1.690000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,0.000000,0.005000,AngleUp,Hold,0,0.000000,-1.010000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:20.317 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.020000,0.490000,1.690000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.002000,-0.002000,0.004000,AngleUp,Hold,0,0.000000,-1.020000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:20.417 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.020000,0.490000,1.690000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,-0.001000,0.009000,AngleUp,Hold,0,0.000000,-1.020000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:20.516 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.040000,0.480000,1.690000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.002000,-0.002000,0.007000,AngleUp,Hold,0,0.000000,-1.040000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:20.617 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.040000,0.480000,1.690000,LowGoal,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.001000,0.000000,0.003000,AngleUp,Hold,0,0.000000,-1.040000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:20.716 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.050000,0.480000,1.700000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.002000,-0.001000,0.005000,AngleUp,Hold,0,0.000000,-1.050000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:20.817 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.060000,0.480000,1.690000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.002000,-0.001000,0.000000,AngleUp,Hold,0,0.000000,-1.060000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:20.917 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.070000,0.480000,1.680000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,-0.001000,0.010000,AngleUp,Hold,0,0.000000,-1.070000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:21.017 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.090000,0.480000,1.680000,LowGoal,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,0.000000,0.005000,AngleUp,Hold,0,0.000000,-1.090000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:21.117 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.090000,0.480000,1.680000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,0.001000,0.005000,AngleUp,Hold,0,0.000000,-1.090000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:21.217 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.100000,0.480000,1.680000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.002000,0.001000,0.008000,AngleUp,Hold,0,0.000000,-1.100000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:21.317 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.110000,0.480000,1.680000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,0.000000,0.004000,AngleUp,Hold,0,0.000000,-1.110000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:21.418 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.120000,0.480000,1.680000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.001000,0.000000,0.005000,AngleUp,Hold,0,0.000000,-1.120000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:21.517 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.130000,0.480000,1.680000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,-0.002000,0.005000,AngleUp,Hold,0,0.000000,-1.130000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:21.617 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.140000,0.470000,1.680000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.001000,-0.001000,0.004000,AngleUp,Hold,0,0.000000,-1.140000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:21.717 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.150000,0.480000,1.680000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.001000,0.000000,0.004000,AngleUp,Hold,0,0.000000,-1.150000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:21.818 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.160000,0.480000,1.680000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.001000,0.000000,0.006000,AngleUp,Hold,0,0.000000,-1.160000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:21.917 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.180000,0.480000,1.680000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,0.000000,0.005000,AngleUp,Hold,0,0.000000,-1.180000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:22.017 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.180000,0.470000,1.690000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.001000,-0.002000,0.002000,AngleUp,Hold,0,0.000000,-1.180000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:22.117 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.190000,0.470000,1.680000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.002000,-0.001000,0.004000,AngleUp,Hold,0,0.000000,-1.190000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:22.218 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.200000,0.460000,1.690000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,-0.001000,0.002000,AngleUp,Hold,0,0.000000,-1.200000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:22.318 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.210000,0.460000,1.690000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,0.000000,0.004000,AngleUp,Hold,0,0.000000,-1.210000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:22.417 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.220000,0.460000,1.690000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.003000,0.000000,0.006000,AngleUp,Hold,0,0.000000,-1.220000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:22.518 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.230000,0.460000,1.690000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,0.000000,0.006000,AngleUp,Hold,0,0.000000,-1.230000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:22.619 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.240000,0.460000,1.680000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,-0.003000,0.006000,AngleUp,Hold,0,0.000000,-1.240000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:22.718 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.250000,0.450000,1.680000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.001000,0.000000,0.003000,AngleUp,Hold,0,0.000000,-1.250000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:22.818 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.260000,0.460000,1.680000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,0.000000,0.005000,AngleUp,Hold,0,0.000000,-1.260000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:22.918 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.260000,0.450000,1.680000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.003000,0.000000,0.010000,AngleUp,Hold,0,0.000000,-1.260000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:23.019 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.280000,0.450000,1.680000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,-0.001000,0.002000,AngleUp,Hold,0,0.000000,-1.280000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
