Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,IsStalled,Auto0CurrentFile,Auto1FileStatus,Auto2CurrentCommand,Auto3TrimmedCommand
06:54:29.115 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.998047,-6000.000000,-6000.000000,Speed,Speed,1.780000,-1.410000,2.650000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.036911,0.054703,0.000000,-0.491104,-0.176300,0.000000,-0.092000,0.013000,0.033000,FlatInitial,Hold,0,0.000000,1.780000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:29.215 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.654297,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.780000,-1.350000,2.650000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.071426,0.037506,0.000000,-0.494263,-0.173706,0.000000,0.086000,0.120000,-0.119000,FlatInitial,Hold,0,0.000000,1.780000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:29.316 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.654297,97.998047,-6000.000000,-6000.000000,Speed,Speed,1.780000,-1.350000,2.660000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.037155,0.032684,0.000000,-0.496460,-0.171509,0.000000,0.054000,0.197000,0.105000,FlatInitial,Hold,0,0.000000,1.780000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:29.416 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.770000,-1.250000,2.710000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.008652,0.064362,0.000000,-0.498032,-0.168732,0.000000,-0.005000,-0.089000,0.061000,FlatInitial,Hold,0,0.000000,1.770000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:29.516 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.770000,-1.200000,2.660000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.017349,0.068207,0.000000,-0.498032,-0.165970,0.000000,-0.087000,-0.100000,0.157000,FlatInitial,Hold,0,0.000000,1.770000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:29.616 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.760000,-0.990000,2.640000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.006989,0.049271,0.000000,-0.496796,-0.162140,0.000000,-0.021000,0.044000,0.024000,FlatInitial,Hold,0,0.000000,1.760000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:29.717 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.750000,-1.070000,2.600000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.009995,0.072052,0.000000,-0.496460,-0.158234,0.000000,-0.038000,-0.028000,0.069000,FlatInitial,Hold,0,0.000000,1.750000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:29.817 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.361328,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.760000,-1.190000,2.630000,Suck,105.000000,1,0,-0.000000,0.000000,1,-0.061951,0.082367,0.000000,-0.498474,-0.154465,0.000000,0.017000,0.108000,-0.031000,FlatInitial,Hold,0,0.000000,1.760000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:29.918 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.361328,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.750000,-1.200000,2.700000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.039368,0.075638,0.000000,-0.501343,-0.151123,0.000000,-0.142000,-0.075000,0.164000,FlatInitial,Hold,0,0.000000,1.750000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:30.019 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.361328,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.740000,-1.020000,2.690000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.023178,0.019333,0.000000,-0.502808,-0.149384,0.000000,0.125000,-0.139000,-0.093000,FlatInitial,Hold,0,0.000000,1.740000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:30.119 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.361328,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.010000,2.660000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.007538,0.003677,0.000000,-0.503159,-0.148560,0.000000,-0.070000,-0.050000,-0.016000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:30.221 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.361328,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.120000,2.620000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.039200,0.005447,0.000000,-0.504105,-0.148026,0.000000,0.052000,0.134000,-0.052000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:30.321 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.140000,2.650000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.018799,0.046997,0.000000,-0.506134,-0.146423,0.000000,-0.367000,-0.323000,0.065000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:30.421 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.361328,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.280000,2.620000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.072205,0.031891,0.000000,-0.509003,-0.144669,0.000000,0.035000,0.014000,-0.072000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:30.522 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.250000,2.690000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.106903,0.052979,0.000000,-0.513138,-0.141769,0.000000,-0.010000,0.141000,-0.009000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:30.622 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.380000,2.690000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.142761,0.065079,0.000000,-0.519958,-0.138306,0.000000,-0.110000,0.172000,0.167000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:30.724 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.250000,2.700000,Suck,106.000000,1,0,-0.000000,0.000000,1,-0.135086,0.099411,0.000000,-0.527512,-0.134216,0.000000,-0.039000,-0.302000,-0.022000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:30.824 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.250000,2.650000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.156021,0.048599,0.000000,-0.535187,-0.131165,0.000000,0.169000,0.088000,0.011000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:30.925 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.230000,2.630000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.140320,0.032471,0.000000,-0.542023,-0.128998,0.000000,-0.113000,0.043000,0.135000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:31.027 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.400000,2.670000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.163666,0.024612,0.000000,-0.549896,-0.126923,0.000000,0.306000,0.283000,0.101000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:31.128 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.230000,2.710000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.098221,0.057983,0.000000,-0.556259,-0.124603,0.000000,-0.209000,-0.278000,0.180000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:31.229 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.361328,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.210000,2.680000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.097443,0.034988,0.000000,-0.559479,-0.123383,0.000000,0.129000,0.113000,0.010000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:31.330 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.361328,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.710000,-1.110000,2.670000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.044022,0.053864,0.000000,-0.563126,-0.119843,0.000000,-0.114000,-0.119000,-0.003000,FlatInitial,Hold,0,0.000000,1.710000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:31.430 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.700000,-1.180000,2.630000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.079269,0.056335,0.000000,-0.567062,-0.116562,0.000000,0.053000,0.185000,-0.152000,FlatInitial,Hold,0,0.000000,1.700000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:31.530 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.700000,-1.180000,2.680000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.121017,0.080017,0.000000,-0.572632,-0.112976,0.000000,-0.093000,0.088000,0.182000,FlatInitial,Hold,0,0.000000,1.700000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:31.631 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.700000,-1.260000,2.720000,Suck,104.000000,1,0,-0.000000,0.000000,1,-0.160583,0.079529,0.000000,-0.580505,-0.109207,0.000000,-0.094000,-0.139000,0.024000,FlatInitial,Hold,0,0.000000,1.700000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:31.731 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.507812,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.710000,-1.200000,2.720000,Suck,105.000000,1,0,-0.000000,0.000000,1,-0.132889,0.026428,0.000000,-0.587891,-0.106430,0.000000,0.094000,-0.036000,-0.048000,FlatInitial,Hold,0,0.000000,1.710000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:31.831 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.654297,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.710000,-1.080000,2.720000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.082520,-0.011276,0.000000,-0.592621,-0.105988,0.000000,0.127000,0.258000,0.100000,FlatInitial,Hold,0,0.000000,1.710000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:31.932 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.654297,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.710000,-1.160000,2.650000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.079590,-0.003738,0.000000,-0.596649,-0.105820,0.000000,-0.126000,-0.098000,0.010000,FlatInitial,Hold,0,0.000000,1.710000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:32.034 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.654297,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.350000,2.660000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.116379,0.010239,0.000000,-0.601974,-0.105988,0.000000,-0.009000,-0.004000,0.041000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:32.135 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,97.705078,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.560000,2.690000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.176239,0.046616,0.000000,-0.609650,-0.104294,0.000000,-0.049000,-0.017000,-0.042000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:32.235 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.490000,2.630000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.172363,0.039185,0.000000,-0.618546,-0.101715,0.000000,0.149000,0.228000,0.076000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:32.335 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.330000,2.720000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.187347,0.093170,0.000000,-0.627762,-0.097672,0.000000,0.012000,-0.112000,0.116000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:32.435 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.320000,2.690000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.006851,0.081223,0.000000,-0.631409,-0.092453,0.000000,0.036000,-0.040000,0.016000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:32.536 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.710000,-1.230000,2.710000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.017365,0.083618,0.000000,-0.632172,-0.089096,0.000000,0.012000,-0.130000,-0.014000,FlatInitial,Hold,0,0.000000,1.710000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:32.637 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,97.851562,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.350000,2.640000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.055588,0.043427,0.000000,-0.633377,-0.085785,0.000000,0.313000,0.257000,-0.053000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:32.737 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,97.998047,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.300000,2.750000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.010895,0.079376,0.000000,-0.634827,-0.081436,0.000000,-0.158000,-0.188000,0.009000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:32.839 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,97.998047,-6000.000000,-6000.000000,Speed,Speed,1.740000,-1.520000,2.730000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.026352,0.050629,0.000000,-0.635971,-0.078705,0.000000,-0.158000,-0.188000,0.009000,FlatInitial,Hold,0,0.000000,1.740000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:32.941 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,97.998047,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.370000,2.760000,Suck,105.000000,1,0,-0.000000,0.000000,1,0.003510,0.046783,0.000000,-0.636230,-0.075729,0.000000,-0.060000,0.044000,0.126000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:33.042 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,97.998047,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.170000,2.650000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.082626,0.072586,0.000000,-0.633698,-0.072601,0.000000,0.259000,0.240000,-0.033000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:33.142 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,97.998047,-6000.000000,-6000.000000,Speed,Speed,1.710000,-0.960000,2.710000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.065323,0.102127,0.000000,-0.630005,-0.068405,0.000000,-0.275000,-0.296000,-0.013000,FlatInitial,Hold,0,0.000000,1.710000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:33.242 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,97.998047,-6000.000000,-6000.000000,Speed,Speed,1.710000,-0.960000,2.710000,Suck,100.000000,1,0,-0.000000,0.000000,1,0.048904,0.069427,0.000000,-0.627167,-0.064529,0.000000,-0.162000,-0.007000,0.088000,FlatInitial,Hold,0,0.000000,1.710000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:33.342 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,97.998047,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.040000,2.640000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.019745,0.056473,0.000000,-0.625259,-0.061050,0.000000,-0.162000,-0.007000,0.088000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:33.443 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,97.998047,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.040000,2.640000,Suck,100.000000,1,0,-0.000000,0.000000,1,0.028214,0.072754,0.000000,-0.624359,-0.058395,0.000000,0.107000,0.141000,-0.050000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:33.543 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.144531,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.110000,2.700000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.043411,0.078842,0.000000,-0.625061,-0.055283,0.000000,0.048000,0.052000,-0.002000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:33.644 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.144531,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.320000,2.720000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.042267,0.084213,0.000000,-0.627151,-0.051300,0.000000,0.048000,0.052000,-0.002000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:33.744 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.144531,-6000.000000,-6000.000000,Speed,Speed,1.740000,-1.490000,2.700000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.014587,0.013596,0.000000,-0.628372,-0.050232,0.000000,0.011000,0.017000,0.045000,FlatInitial,Hold,0,0.000000,1.740000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:33.844 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.144531,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.270000,2.690000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.014465,0.051361,0.000000,-0.629562,-0.048538,0.000000,-0.027000,0.087000,0.008000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:33.944 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.144531,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.200000,2.730000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.010910,0.000305,0.000000,-0.630356,-0.047501,0.000000,0.033000,-0.307000,-0.130000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:34.044 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.144531,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.240000,2.690000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.009384,-0.000839,0.000000,-0.630783,-0.047302,0.000000,0.099000,0.109000,-0.023000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:34.144 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.144531,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.090000,2.670000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.009384,-0.000839,0.000000,-0.630783,-0.047302,0.000000,0.154000,-0.091000,0.029000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:34.244 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.240234,98.144531,-6000.000000,-6000.000000,Speed,Speed,1.720000,-0.950000,2.680000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.052368,-0.035217,0.000000,-0.629166,-0.048859,0.000000,-0.181000,-0.077000,0.027000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:34.344 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.240234,98.144531,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.060000,2.690000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.009796,-0.063293,0.000000,-0.627655,-0.051163,0.000000,0.208000,0.253000,-0.028000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:34.445 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.240234,98.144531,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.220000,2.680000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.019882,-0.040802,0.000000,-0.626907,-0.053467,0.000000,-0.257000,-0.163000,0.145000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:34.546 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.240234,98.144531,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.300000,2.680000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.011627,-0.030914,0.000000,-0.626114,-0.055267,0.000000,0.023000,0.056000,-0.046000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:34.646 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.144531,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.410000,2.730000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.047333,-0.031662,0.000000,-0.627075,-0.056854,0.000000,-0.161000,-0.093000,-0.053000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:34.747 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.291016,-6000.000000,-6000.000000,Speed,Speed,1.730000,-1.410000,2.710000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.064529,-0.063721,0.000000,-0.630356,-0.058884,0.000000,0.197000,0.124000,0.060000,FlatInitial,Hold,0,0.000000,1.730000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:34.847 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.291016,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.360000,2.760000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.020309,-0.043274,0.000000,-0.631592,-0.061951,0.000000,0.001000,-0.372000,-0.020000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:34.948 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.291016,-6000.000000,-6000.000000,Speed,Speed,1.720000,-1.310000,2.740000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.017532,-0.111740,0.000000,-0.632721,-0.066208,0.000000,0.227000,0.165000,-0.035000,FlatInitial,Hold,0,0.000000,1.720000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:35.048 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.291016,-6000.000000,-6000.000000,Speed,Speed,1.710000,-1.090000,2.750000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.051956,-0.075348,0.000000,-0.630585,-0.070755,0.000000,0.167000,0.021000,0.029000,FlatInitial,Hold,0,0.000000,1.710000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
06:54:35.149 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.291016,-6000.000000,-6000.000000,Speed,Speed,1.700000,-1.030000,2.750000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.110733,-0.044159,0.000000,-0.625076,-0.074081,0.000000,-0.039000,-0.078000,0.075000,FlatInitial,Hold,0,0.000000,1.700000,0.000000,0.000000,0.000000,-117096.000000,0,1,0,,,,
