Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,,IsStalled
12:28:49.291 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.150000,0.340000,1.330000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.001000,0.000000,-0.002000,FlatInitial,Hold,0,0.000000,-3.150000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:49.392 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.140000,0.340000,1.320000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.001000,-0.001000,0.000000,FlatInitial,Hold,0,0.000000,-3.140000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:49.491 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.160000,0.360000,1.310000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,0.001000,0.007000,FlatInitial,Hold,0,0.000000,-3.160000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:49.595 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.180000,0.360000,1.320000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.002000,0.003000,0.003000,FlatInitial,Hold,0,0.000000,-3.180000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:49.693 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.170000,0.350000,1.320000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,0.000000,-0.003000,FlatInitial,Hold,0,0.000000,-3.170000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:49.795 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.180000,0.350000,1.310000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.001000,-0.006000,0.000000,FlatInitial,Hold,0,0.000000,-3.180000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:49.895 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.180000,0.350000,1.310000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,0.001000,-0.004000,FlatInitial,Hold,0,0.000000,-3.180000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:49.996 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.200000,0.350000,1.320000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,0.000000,-0.003000,FlatInitial,Hold,0,0.000000,-3.200000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:50.097 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.200000,0.340000,1.310000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,-0.003000,0.003000,FlatInitial,Hold,0,0.000000,-3.200000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:50.198 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.200000,0.350000,1.310000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,0.002000,0.004000,FlatInitial,Hold,0,0.000000,-3.200000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:50.300 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.210000,0.340000,1.320000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.002000,0.000000,-0.001000,FlatInitial,Hold,0,0.000000,-3.210000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:50.401 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.220000,0.340000,1.320000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,0.000000,0.003000,FlatInitial,Hold,0,0.000000,-3.220000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:50.502 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.220000,0.340000,1.310000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,0.001000,0.006000,FlatInitial,Hold,0,0.000000,-3.220000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:50.602 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.230000,0.350000,1.310000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.001000,0.000000,0.001000,FlatInitial,Hold,0,0.000000,-3.230000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:50.704 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.240000,0.340000,1.310000,1.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.001000,-0.002000,-0.002000,FlatInitial,Hold,0,0.000000,-3.240000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:50.803 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.240000,0.340000,1.310000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.002000,0.001000,0.000000,FlatInitial,Hold,0,0.000000,-3.240000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:50.904 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.250000,0.340000,1.310000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,0.000000,0.000000,FlatInitial,Hold,0,0.000000,-3.250000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:51.006 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.250000,0.350000,1.320000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.001000,0.000000,0.002000,FlatInitial,Hold,0,0.000000,-3.250000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:51.106 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.250000,0.340000,1.320000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,-0.002000,-0.005000,FlatInitial,Hold,0,0.000000,-3.250000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:51.206 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.260000,0.350000,1.300000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.002000,-0.002000,0.000000,FlatInitial,Hold,0,0.000000,-3.260000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:51.306 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.270000,0.350000,1.300000,1.000000,106.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.004000,0.002000,-0.002000,FlatInitial,Hold,0,0.000000,-3.270000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:51.406 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.280000,0.340000,1.300000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.002000,0.000000,0.002000,FlatInitial,Hold,0,0.000000,-3.280000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:51.505 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.270000,0.350000,1.300000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.002000,0.000000,0.002000,FlatInitial,Hold,0,0.000000,-3.270000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:51.606 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.290000,0.350000,1.300000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,0.002000,0.000000,FlatInitial,Hold,0,0.000000,-3.290000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:51.706 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.290000,0.350000,1.300000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,0.002000,0.000000,FlatInitial,Hold,0,0.000000,-3.290000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:51.806 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.290000,0.350000,1.290000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.002000,-0.002000,0.001000,FlatInitial,Hold,0,0.000000,-3.290000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:51.906 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.300000,0.330000,1.280000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,0.000000,0.006000,FlatInitial,Hold,0,0.000000,-3.300000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:52.006 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.300000,0.330000,1.280000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.001000,0.000000,0.000000,FlatInitial,Hold,0,0.000000,-3.300000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:52.107 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.310000,0.330000,1.280000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,-0.001000,-0.002000,FlatInitial,Hold,0,0.000000,-3.310000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:52.207 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.310000,0.330000,1.280000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.001000,-0.001000,0.005000,FlatInitial,Hold,0,0.000000,-3.310000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:52.308 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.320000,0.320000,1.290000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.002000,0.002000,0.004000,FlatInitial,Hold,0,0.000000,-3.320000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:52.409 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.320000,0.330000,1.280000,1.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,-0.002000,0.003000,FlatInitial,Hold,0,0.000000,-3.320000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:52.508 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.340000,0.310000,1.270000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,-0.002000,-0.002000,FlatInitial,Hold,0,0.000000,-3.340000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:52.609 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.340000,0.310000,1.280000,1.000000,105.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.005000,-0.002000,0.003000,FlatInitial,Hold,0,0.000000,-3.340000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:52.709 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.340000,0.310000,1.280000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.005000,-0.002000,0.003000,FlatInitial,Hold,0,0.000000,-3.340000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:52.810 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.350000,0.310000,1.270000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.001000,0.000000,0.000000,FlatInitial,Hold,0,0.000000,-3.350000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:52.910 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.360000,0.300000,1.280000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,-0.005000,0.000000,FlatInitial,Hold,0,0.000000,-3.360000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:53.010 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.340000,0.300000,1.310000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.003000,-0.001000,0.004000,FlatInitial,Hold,0,0.000000,-3.340000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:53.112 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.360000,0.320000,1.310000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.007000,0.007000,-0.006000,FlatInitial,Hold,0,0.000000,-3.360000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:53.212 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.370000,0.370000,1.330000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.004000,0.003000,-0.004000,FlatInitial,Hold,0,0.000000,-3.370000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:53.313 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.370000,0.360000,1.330000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.002000,-0.001000,0.000000,FlatInitial,Hold,0,0.000000,-3.370000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:53.414 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.370000,0.340000,1.320000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.008000,-0.006000,0.007000,FlatInitial,Hold,0,0.000000,-3.370000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:53.519 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.370000,0.340000,1.320000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,0.000000,0.002000,FlatInitial,Hold,0,0.000000,-3.370000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:53.622 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,0.350000,1.320000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.003000,0.002000,-0.001000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:53.724 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,0.350000,1.320000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.001000,-0.002000,0.001000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:53.825 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.380000,0.340000,1.320000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.004000,-0.002000,0.001000,FlatInitial,Hold,0,0.000000,-3.380000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:53.926 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,0.330000,1.310000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.004000,0.000000,0.003000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:54.026 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,0.350000,1.320000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.006000,0.003000,-0.002000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:54.127 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,0.340000,1.320000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.004000,0.000000,-0.005000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:54.227 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,0.360000,1.310000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.004000,-0.005000,-0.003000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:54.328 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,0.350000,1.320000,1.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,0.000000,-0.005000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:54.430 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,0.350000,1.320000,1.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.002000,-0.005000,0.001000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:54.530 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,0.350000,1.310000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.001000,-0.002000,0.004000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:54.629 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,0.360000,1.300000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.003000,0.001000,-0.001000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:54.730 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,0.360000,1.320000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.002000,0.001000,-0.005000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:54.831 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,0.350000,1.310000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.001000,-0.004000,0.000000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:54.931 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,0.350000,1.310000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.000000,0.001000,0.000000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:55.031 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,0.360000,1.300000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.002000,0.000000,0.000000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:55.131 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,0.350000,1.300000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,0.002000,0.000000,0.000000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:55.232 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,0.350000,1.300000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.002000,0.000000,0.002000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:55.333 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,0.350000,1.300000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.002000,0.000000,0.002000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
12:28:55.433 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,0.350000,1.290000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512497,5.223877,0.000000,-0.001000,0.003000,0.009000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,85.000000,0.000000,-10987.000000,0,0,1
